,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6918316213406904,0.6385232395811918,0.6764339213939226,0.7189735631682845,0.5231875813515736,0.6941220793320855,0.6688282888503656,0.6726869330788496
I-0-1,0.6812231783060538,0.714630522816257,0.7173590255487472,0.7090725112262375,0.7130872881032104,0.719778177210789,0.7140821525194421,0.6997326422326773
I-0-2,0.7043061761826708,0.6907046521501647,0.7032991476798819,0.6854417576517948,0.6960390256325442,0.7186602010350495,0.718576971219877,0.6668360929434519
I-0-3,0.7225289960806882,0.6450369089280119,0.6366792593082041,0.6653985069189884,0.6643553843404921,0.7147181797387613,0.7060005071470148,0.7102241992207436
I-0-4,0.6930485019019459,0.7018422392964964,0.6926497494066146,0.6908543296014134,0.6435668675691057,0.7196330787830909,0.7155690238726077,0.7158304868499479
I-0-5,0.6958492347163789,0.716762089489573,0.6621600299152699,0.6950320042600642,0.712229245337664,0.6987866076650646,0.6791020491568369,0.718978451638175
I-0-6,0.6236042986162227,0.6855587637546958,0.6965921137429718,0.6995823308855913,0.6705916821862794,0.7049975325346333,0.6953689178351111,0.6666187330702904
I-0-7,0.7074932016659806,0.7013053787911814,0.6878261083956457,0.6843286330309744,0.7134083498044566,0.6699489482320724,0.6956273387437105,0.7143877836037119
I-0-8,0.6987159885344698,0.6707615780309526,0.6957285575424442,0.6741439662214901,0.6937695582934496,0.6004375659826193,0.7134968388843801,0.676254486962955
I-0-9,0.7066363865176867,0.6854263096389144,0.7165817772241041,0.6723610216864286,0.7078007217885627,0.6748001302791651,0.7029915517194963,0.716449534195605
