,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6990211800337583,0.6167278948000623,0.6949672431547406,0.6776372299818159,0.7067785289505535,0.6890031261129801,0.6480487286164074,0.6912282353136744
I-0-1,0.7001955801635644,0.6933983430205479,0.6994361512760026,0.6356573269488333,0.716141071765268,0.6933436752888399,0.7081628685950612,0.6555563378061283
I-0-2,0.7029838456603102,0.7088689489165239,0.6999266645368101,0.6633191532024081,0.5751446502214421,0.6682405961547233,0.7194025328331759,0.5745728378426673
I-0-3,0.6936375919414566,0.7049582348903707,0.6902404786082884,0.7037248841493906,0.716058000612175,0.7040068141110661,0.7087692830362308,0.6945142413609495
I-0-4,0.7029864430703444,0.7035460931108031,0.6885269286207092,0.6469762164278829,0.69466222983316,0.6885060252893971,0.7187923564820566,0.5935111606975592
I-0-5,0.7100141123793755,0.6982144515383983,0.7002448568629411,0.5826348103520851,0.6734619465896191,0.661075865313018,0.7088632142658096,0.6893975884796686
I-0-6,0.6817542367496897,0.704713441698664,0.7129381918615991,0.6566490191818921,0.6467732979838205,0.6599222071769713,0.6946342216214699,0.5803143890780025
I-0-7,0.7025413394581846,0.6330300647313047,0.6899445163176978,0.6917095420921907,0.7080494175518106,0.6631256409065487,0.6941704567243316,0.6577219190654091
I-0-8,0.7075478446055123,0.7143161909254021,0.699156567712943,0.689890607426215,0.7107359661443198,0.6474062763314348,0.6981098244255319,0.666068605254113
I-0-9,0.6117770485085872,0.7049103103482014,0.7090430185753948,0.6918343455663651,0.7128143985672526,0.6133848878997719,0.6988545593094615,0.552402715527752
