,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6110547856450546,0.6719747429387736,0.652957381048246,0.6705305852432442,0.6500846066347038,0.6664726825088407,0.6685342327321337,0.6645849619859211
I-0-1,0.6521749853716036,0.6685654083161321,0.6487392943404207,0.6701827875358262,0.6599223911468279,0.6568939730462411,0.6701924840003523,0.6412427979633499
I-0-2,0.6679854320566165,0.6652135686940807,0.650068762964988,0.659911660488363,0.6503336416999167,0.6566114651347228,0.5830926995305932,0.6377160054904337
I-0-3,0.6531023605273911,0.6660796071307331,0.6643685961454837,0.6693973898935921,0.6561569350349434,0.6605109035095991,0.6356883630538093,0.6717985777427307
I-0-4,0.6685232822046304,0.6479509606234765,0.6602665115156581,0.6526993777559895,0.657809421972658,0.6699807864915779,0.6635441553278294,0.6487230340707325
I-0-5,0.6549577076182613,0.6692907298595698,0.6658346936086486,0.6216249393683515,0.6686806171518413,0.6465212453131575,0.6410050052715908,0.6711615918853687
I-0-6,0.6579044919374042,0.642775335623025,0.6722692556398433,0.6471376583749866,0.6551571118570138,0.6654087759175231,0.6694176021139212,0.6463786703050974
I-0-7,0.6581558832160372,0.5940116302650382,0.6692759086515989,0.6648517585475253,0.6424908876228164,0.6341762149323678,0.6666984142888732,0.6675548906267603
I-0-8,0.622885472214552,0.6479930911788335,0.6466609264740585,0.6650159885157156,0.6667795734637548,0.6680836916831974,0.6585296195110903,0.6659822647278861
I-0-9,0.6147002055626904,0.6164838860063707,0.6711242137786109,0.6620835239532248,0.6687984845450852,0.66996344472448,0.6679727577695427,0.656381177198244
