,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6675902186331607,0.62076080456131,0.6384578002932748,0.6225895468939897,0.6699205021108463,0.6699478427350173,0.6677097856419948,0.6508084234722542
I-0-1,0.6712029109324084,0.6633902981966935,0.6683107268510045,0.6666825891031045,0.6651851512169517,0.6457857567446307,0.6648551996882816,0.6447549021455692
I-0-2,0.6683714627363693,0.651916468115526,0.6514098853101279,0.6701830989145712,0.6564876981904171,0.6186018167438411,0.6685752839413157,0.6645030989311675
I-0-3,0.6442743281975762,0.6588263164208991,0.6363915751057312,0.6530891313881033,0.6719885513255663,0.6650444341087411,0.6706895906124228,0.6585901848700735
I-0-4,0.6428526212586958,0.6629169874865231,0.6525229470287741,0.6660162076079225,0.6468770552438854,0.6711848252006114,0.6569201123047295,0.6626577142067499
I-0-5,0.6426167879704325,0.6647403692556509,0.6649209050494256,0.6569094920294037,0.6666047615126325,0.6640530607698009,0.6675469183164384,0.6659276848206894
I-0-6,0.6498695764106154,0.6652635323300135,0.6710199930755452,0.6548400802527701,0.6555140624511178,0.6649672791186694,0.6648845599909784,0.6683255027542184
I-0-7,0.6697508554011158,0.6720497955107287,0.6524942808009961,0.6620484584728505,0.6681789777637344,0.6449385188930006,0.6658227060301588,0.6641905058773109
I-0-8,0.6667290486765698,0.6540536696881878,0.661541132202333,0.6442042487674515,0.6630955949841004,0.6692289607417257,0.6673843244376667,0.6284816978632439
I-0-9,0.6554634850425224,0.6616457907492519,0.6697961212451282,0.6525192680974583,0.6559955545502744,0.6456648032062792,0.6691339089601331,0.6614983397146721
