,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6997472000090252,0.7210832323919472,0.6819136039605169,0.6758661699091304,0.7126699202633769,0.7021620632101918,0.7132563545953126,0.7063200437579673
I-0-1,0.6674759458483823,0.6858085184924911,0.7179523457250931,0.7236981702952521,0.7156186541104003,0.6637692405762787,0.7276453428967269,0.7038908904410363
I-0-2,0.6927744334945656,0.7058295566724954,0.7032126186729697,0.7156820129669959,0.6896436828580648,0.703401780599556,0.704609383627282,0.6901771970404114
I-0-3,0.6793456673839715,0.7038118485106917,0.7152887379119962,0.6289703134563582,0.7247595412493066,0.6950470918607843,0.7186116788484076,0.6994541401156067
I-0-4,0.708709489309181,0.7041836049522578,0.6255383786681796,0.7188451087326619,0.6921757157685857,0.6760971357640078,0.7238886621383038,0.6799726743645342
I-0-5,0.6938313227606451,0.6567492753599622,0.6948535494850112,0.6843300136125234,0.7159150322372322,0.6790010189702289,0.6871559181266336,0.7231593958729423
I-0-6,0.7194991381641661,0.6868918042696488,0.6688695091899188,0.7036730244861871,0.7178738746797688,0.6861737146151625,0.677789200556183,0.7052277439768593
I-0-7,0.6869166324637828,0.6801843008368522,0.6702614763891787,0.7017905478708671,0.6599646604359097,0.6974029598738494,0.7253466438687173,0.6770088826657964
I-0-8,0.702745372192201,0.6568755426598216,0.6224700257122369,0.7146768537527322,0.7142652977915934,0.6180651436522205,0.7203821436383608,0.6162221989391243
I-0-9,0.7114793546648999,0.7055540954685797,0.7163796308134236,0.6940859770718193,0.6649003253783798,0.7013994512065735,0.7087805561906708,0.6944228181752052
