,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6559780089664495,0.7139934403313253,0.6738396572518284,0.6903381624227252,0.6890693083906074,0.7206464183805124,0.6897733172463651,0.6766520287904678
I-0-1,0.6837741908836121,0.7105833699270865,0.7144038317078376,0.6822565143581397,0.6144436982636163,0.7151764833176739,0.6833650251837037,0.6943107258677028
I-0-2,0.6968055540856146,0.7162387338305525,0.6894264268042399,0.6660319248754153,0.6527402794458752,0.6995046807811751,0.7071099329242849,0.7050724085252669
I-0-3,0.7126693277284261,0.6955803804914478,0.7241843932108782,0.6812388760609812,0.671665751805036,0.7005696858867814,0.6788192521868945,0.6896513906450632
I-0-4,0.7202048893141894,0.6607316756033581,0.7015148834611105,0.6967054797295288,0.6747865907371162,0.7159353436873557,0.7057112458780972,0.6531733473793475
I-0-5,0.6759347222798893,0.7151222646081961,0.691557476767168,0.7063549133932563,0.7146385712802952,0.6941770563462283,0.717544032272714,0.7055684425994326
I-0-6,0.7170762593959779,0.7012422384111918,0.6963637909298865,0.702549831075644,0.7194625888675854,0.7048611047382294,0.7124429350842068,0.6773415728120507
I-0-7,0.7143897650943773,0.7015270470006938,0.7206147571078758,0.676991356629286,0.7070033814692815,0.6596134422262407,0.7198099883042937,0.6693565088145781
I-0-8,0.6794464198642671,0.7180128594512022,0.7090852598714303,0.7194201245154581,0.6521128028652867,0.7027469769536647,0.7089238241688867,0.6962023016878306
I-0-9,0.7168248011961285,0.6979644224996449,0.6972348233770242,0.7012239788399788,0.7157475206783153,0.7079325573410986,0.6866764152546352,0.6261994968790896
