,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.5650004330612071,0.7142411460360785,0.7157034686056694,0.7005933388793183,0.702629772305335,0.6623483202031051,0.7161379055417549,0.6808418906919327
I-0-1,0.7103871294706925,0.6735525042860759,0.6800557534709959,0.6950605743650193,0.7134401399746615,0.6988788133329752,0.7173845807911248,0.6565043804334696
I-0-2,0.6856414459941093,0.7092468910950802,0.6968584576705203,0.706071139176738,0.7179098844708062,0.6383692341292941,0.6976245414601723,0.7196811266970795
I-0-3,0.6997841386797052,0.6783044889122769,0.6944978523047394,0.7211908016286723,0.6094337738553781,0.6543448360965224,0.6479257829748282,0.6325517739879312
I-0-4,0.6117103727850808,0.7154302307171823,0.6486858880527238,0.637998405275725,0.68174067210252,0.689510127609117,0.6971257601126699,0.7131746423423988
I-0-5,0.7021340479185525,0.7122889307199005,0.6645475449526295,0.5937767826507349,0.6143433397121981,0.690036141246374,0.724340114540349,0.7103703504551735
I-0-6,0.7128943954145587,0.7122955552951751,0.7087161911847684,0.6436115674529992,0.6772706065560412,0.6971327109693118,0.698036643616474,0.6547154717127026
I-0-7,0.722162743780744,0.7096708363969246,0.6400064215191876,0.5915260245512973,0.6420861051497122,0.6898805872398659,0.6787964739296379,0.6831002980159296
I-0-8,0.706968901597417,0.7178045454768784,0.7080983243982697,0.6689053962786307,0.7127827292713986,0.6879359449339184,0.7213105818771623,0.6895806279235941
I-0-9,0.7199241466919782,0.6621723882232136,0.7115717190257029,0.6884267312816974,0.7219406294916927,0.4637684724227162,0.694889058159438,0.7003648856154929
