,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6769407848614886,0.6927659163383073,0.6891329523591847,0.6127045224541638,0.6983638183870693,0.7124266965168484,0.7101023603994716,0.6309918353479453
I-0-1,0.6735260489542676,0.702664842329384,0.7077263913571981,0.6780423410941121,0.6674095436839622,0.7021418359477904,0.7094217523674939,0.7038201232821779
I-0-2,0.7019546496664664,0.7090208801293454,0.7186292160999652,0.6736670272331302,0.7011485544432184,0.7042558980291976,0.6849247878865785,0.7077689865495507
I-0-3,0.62994019600877,0.6902269941828962,0.5631662693695976,0.7199621699223209,0.7153213826175674,0.5069736842848924,0.7073572128579395,0.7157432281239328
I-0-4,0.71460860349035,0.6855861645066206,0.7101157287191775,0.6972755394974232,0.7191328036347286,0.6993352971630629,0.6892412215889206,0.717796467891774
I-0-5,0.6904313803503646,0.6729141589296531,0.5870357925695893,0.6941970872207897,0.7245213205093183,0.6371620355454178,0.7012011060598824,0.6413987706929694
I-0-6,0.7038136670746589,0.696229897855217,0.6552500770380105,0.709350967815497,0.6985705893790578,0.6912380639896534,0.7115856376370616,0.6391542441688032
I-0-7,0.6857377821283829,0.6725571602292717,0.7045487411164615,0.7037141026469189,0.7158496861811322,0.7080393948613528,0.6853728578118772,0.7063988149255978
I-0-8,0.705778750976511,0.7004877405722791,0.688416696198194,0.6308600275615762,0.6976056061827782,0.6545470985470401,0.7107273585775106,0.7252797858549338
I-0-9,0.6818780221430961,0.7034420534264643,0.7155929405171764,0.6927903851946187,0.6938314587791166,0.6537993255443395,0.6622509388582265,0.6221408471984491
