,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6516756981847548,0.6987941017260669,0.7071882913479792,0.7223592394005898,0.7052508006161395,0.6888810661984777,0.6912545752491126,0.6983678526782132
I-0-1,0.6239186220501913,0.6889975290937443,0.697923873222407,0.5942604945825662,0.7131272645264928,0.7101872225125243,0.6718284638460711,0.6811402364311244
I-0-2,0.7002025516686534,0.7103624527757479,0.7154232608522052,0.7120478970562135,0.7105435392662947,0.6769642484211746,0.7002792917693254,0.7240943720987729
I-0-3,0.6973102626025707,0.7111056093651698,0.703462949264728,0.6803376968374905,0.6988810102589313,0.7033172394355557,0.699014014219911,0.66430857181241
I-0-4,0.6823082608588922,0.6460059372476386,0.7013478783742176,0.7093364065837151,0.6741190946156327,0.6768353208534683,0.7181122068683661,0.5534568447602948
I-0-5,0.6649220092824728,0.6653061417739015,0.5658390998879776,0.6599057950931022,0.7007514544640189,0.6356586869160143,0.7233897349924765,0.6800714161906818
I-0-6,0.6489146125282208,0.7123805362413783,0.7115906221987307,0.7022047403253916,0.6991764574893784,0.6474667744708138,0.7118461515760592,0.6965011549693604
I-0-7,0.7030620321582945,0.6650353293445107,0.7153205226501529,0.6891752884324198,0.7223853141332093,0.7137905113353571,0.6609462889860582,0.6861225516413794
I-0-8,0.6749036825126147,0.6396469762573296,0.7146547738988759,0.6645520489199576,0.7059528788485355,0.7082206543992355,0.6335200002321132,0.7008992262336694
I-0-9,0.6748597922703773,0.6613826262683495,0.7189265199223869,0.7047037195900192,0.7198332371731402,0.6327875387938542,0.7133991754223233,0.6994081646850112
