,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.7120463585898723,0.7087171730134054,0.6034271888879883,0.6305181595120875,0.7213214198470215,0.7083624936593437,0.6322950274799329,0.7215782528492859
I-0-1,0.6233306979215258,0.6637638877514245,0.7109893009479704,0.6928332247125093,0.6072751582144015,0.5999842064035722,0.718184315929715,0.629305796591867
I-0-2,0.6780893310233332,0.6752678676355538,0.720658367715608,0.7069973312624631,0.6565205415440156,0.698212588144214,0.6760751546978508,0.6974727492401589
I-0-3,0.6870358287106934,0.7079314757765491,0.7230070375032525,0.7024265047735917,0.7174527631264844,0.6894863256353665,0.7114861581954944,0.688628197943826
I-0-4,0.6496012483245864,0.6648108536594343,0.7183087541264201,0.7072854845031968,0.716045664803123,0.7063351354560754,0.6410359461618838,0.6909148484759358
I-0-5,0.6263387487161787,0.6777828157276946,0.7005172729570532,0.7033418484195212,0.6715144691687375,0.7086556839201128,0.7238388924870347,0.6983237300607108
I-0-6,0.6880965435948463,0.6751354696010441,0.704251760897203,0.7006845831173587,0.7000233058843586,0.6180698539809701,0.6939956374687808,0.6878022769880722
I-0-7,0.64182543114051,0.6735011365696986,0.6967451235311592,0.6019527909966182,0.6458011533166409,0.6596443870586395,0.6477518060415051,0.681931609048593
I-0-8,0.6600183072414962,0.6354953603143737,0.6959369621334972,0.7201039027666676,0.7038884295574155,0.6921056188525405,0.7193766493842275,0.6991481245187996
I-0-9,0.7083299526833726,0.6742746456760448,0.703688623476187,0.7039402773039886,0.6951422894638057,0.6899881503172769,0.7099169011303799,0.618272517377584
