,RUN
I-0-0,0.744531026771144
I-0-1,0.7165160127772201
I-0-2,0.6922621520728979
I-0-3,0.6807551426716947
I-0-4,0.6767254902540343
I-0-5,0.6522293800645226
I-0-6,0.679221562781485
I-0-7,0.6833030908897066
I-0-8,0.6822480021740545
I-0-9,0.6395953065291307
