,RUN
I-0-0,0.7332831450390701
I-0-1,0.7195330208689468
I-0-2,0.7066121292491975
I-0-3,0.5893971322838407
I-0-4,0.6244621524080829
I-0-5,0.6204134055370397
I-0-6,0.6894899514391775
I-0-7,0.6898826947175639
I-0-8,0.6778099977803276
I-0-9,0.6081625692627955
