,RUN
I-0-0,0.667382775418233
I-0-1,0.6429116202365042
I-0-2,0.6414787147552352
I-0-3,0.5522226686354333
I-0-4,0.5987291274246767
I-0-5,0.5855646896999576
I-0-6,0.6682005263021347
I-0-7,0.6251553368500544
I-0-8,0.6436542343794351
I-0-9,0.6207953510707278
