,RUN
I-0-0,0.6493232476538902
I-0-1,0.6308816952146474
I-0-2,0.5067206383584031
I-0-3,0.5426971896906174
I-0-4,0.5876769802685624
I-0-5,0.5814460870039646
I-0-6,0.6483849018507737
I-0-7,0.6142041453989054
I-0-8,0.6117769809061723
I-0-9,0.5635796772993635
