,RUN
I-0-0,0.6860063904861662
I-0-1,0.6245608402997984
I-0-2,0.6199787990355479
I-0-3,0.49931878058487433
I-0-4,0.4526967641942171
I-0-5,0.5853399465067595
I-0-6,0.49298940506408273
I-0-7,0.5295700473174438
I-0-8,0.608492011452193
I-0-9,0.5270032022606101
