,RUN
I-0-0,0.6612526777917166
I-0-1,0.6507575496216953
I-0-2,0.6289707941441767
I-0-3,0.5652983984256448
I-0-4,0.5926327474174722
I-0-5,0.5680076677963493
I-0-6,0.675746417040805
I-0-7,0.6210308402132686
I-0-8,0.6458388185955326
I-0-9,0.6213847836427284
