,RUN
I-0-0,0.6918047219126637
I-0-1,0.7100207283405544
I-0-2,0.6560659788694847
I-0-3,0.6521259985410045
I-0-4,0.6620208185912695
I-0-5,0.6425627972124418
I-0-6,0.6512698413817597
I-0-7,0.6655509150112581
I-0-8,0.62398887820479
I-0-9,0.6416737751949375
