,RUN
I-0-0,0.6560101200631536
I-0-1,0.6409252181475924
I-0-2,0.6400487955576338
I-0-3,0.5340552777629952
I-0-4,0.6111367144946248
I-0-5,0.5813456954291998
I-0-6,0.6600318184832232
I-0-7,0.6126763991583017
I-0-8,0.6152328663901595
I-0-9,0.6176025170278113
