,RUN
I-0-0,0.7281279225965934
I-0-1,0.6959979112327166
I-0-2,0.7164126839889606
I-0-3,0.6123264532341146
I-0-4,0.621072760409275
I-0-5,0.6654559527297752
I-0-6,0.6546981081085745
I-0-7,0.6249834461035213
I-0-8,0.630567280564152
I-0-9,0.5580339582796627
