,RUN
I-0-0,0.7481814199893582
I-0-1,0.7166060740615123
I-0-2,0.702047010552723
I-0-3,0.6335741375259913
I-0-4,0.6148236418063027
I-0-5,0.6488953992825537
I-0-6,0.690066857752714
I-0-7,0.6687386265393387
I-0-8,0.6685057910954431
I-0-9,0.6537688754816326
