,RUN
I-0-0,0.6917337342251613
I-0-1,0.6448753300910369
I-0-2,0.6449211462163252
I-0-3,0.5464324640964623
I-0-4,0.5761973963435826
I-0-5,0.6098909337505196
I-0-6,0.6783167725309114
I-0-7,0.6326307194151999
I-0-8,0.6196415243556201
I-0-9,0.5877392033317872
