,RUN
I-0-0,0.7424721108058437
I-0-1,0.7187380595985733
I-0-2,0.7099210609665492
I-0-3,0.6351944204531934
I-0-4,0.6720363231479036
I-0-5,0.6475711383092237
I-0-6,0.6852045360355068
I-0-7,0.6671747931469074
I-0-8,0.6812815617334278
I-0-9,0.637914693335913
