,RUN
I-0-0,0.7202676136525965
I-0-1,0.7034034179876402
I-0-2,0.6992336157510146
I-0-3,0.6365552781915832
I-0-4,0.6472102377583357
I-0-5,0.6600394233186846
I-0-6,0.6977346396857375
I-0-7,0.6853334003462159
I-0-8,0.6734640971009059
I-0-9,0.6122587889399624
