,RUN
I-0-0,0.6801889108960659
I-0-1,0.6389325957225305
I-0-2,0.6373273116399885
I-0-3,0.5174815698931479
I-0-4,0.5886691069856043
I-0-5,0.5607630580699079
I-0-6,0.6614883998844219
I-0-7,0.6239712626150504
I-0-8,0.6248788773650997
I-0-9,0.584475679622751
