,RUN
I-0-0,0.745679542977099
I-0-1,0.7198221136264724
I-0-2,0.7048020585185382
I-0-3,0.5752364498236991
I-0-4,0.6436846827952526
I-0-5,0.6412531064890529
I-0-6,0.6890468785364663
I-0-7,0.6792984096490691
I-0-8,0.643365631901786
I-0-9,0.6570490036711123
