,RUN
I-0-0,0.7001248267353947
I-0-1,0.6009599951187574
I-0-2,0.6185632500964693
I-0-3,0.5152621487743307
I-0-4,0.5998983477316733
I-0-5,0.5558736350526157
I-0-6,0.6738064318177606
I-0-7,0.6163784358296049
I-0-8,0.5897285521482354
I-0-9,0.5526368887295336
