,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6493244243612311,0.6685359053299299,0.6505009002710251,0.6071927575243719,0.6409449772708216,0.6623071932846993,0.6597683067741719,0.6649103743062553
I-0-1,0.6582293193932314,0.658216489585019,0.6710282890754566,0.6426875863566417,0.6632429880546846,0.67039426301812,0.6511348272417437,0.6655733782104601
I-0-2,0.6653421517045297,0.6676993971905554,0.63920372737123,0.6551358726723446,0.6658685628500836,0.6472116011552458,0.6077575141978127,0.6667166373810596
I-0-3,0.6695723612171411,0.6591545749470356,0.5601366460872682,0.6259117965503969,0.6714658117164437,0.5742349224558904,0.664958501827615,0.6516119541964258
I-0-4,0.6715074265755947,0.6493669654671212,0.6417014649178845,0.6482912194860806,0.6738603990218459,0.6229105447369061,0.6319608699180274,0.6543437132909423
I-0-5,0.6653619993193602,0.6581550678444147,0.6488627848902189,0.6484816750160145,0.660901345003335,0.6293257665360525,0.6670503328733839,0.66066034499516
I-0-6,0.6474073878083115,0.6461929927441203,0.6678539111244121,0.6512832401262052,0.6224134901283713,0.665674023659,0.6386684256856456,0.6569746938576304
I-0-7,0.6609384633628135,0.6338925350669045,0.6541694305554799,0.6621693866876708,0.5719212694611849,0.658398703114971,0.6554178836679521,0.6613170341779998
I-0-8,0.6670444987295799,0.6631037764646613,0.6538758100874231,0.6573253223137553,0.667341266879917,0.6569329195416372,0.666181938549365,0.6575385300773797
I-0-9,0.6323463155391041,0.6658915804871248,0.672273395241449,0.6163781793056051,0.6043764348410439,0.6617190343017236,0.6523040284268347,0.665341434268797
