,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6546417695440633,0.6547424140657261,0.6587643970666964,0.6209596368585905,0.6371122938505,0.6650587113835342,0.6494882126136067,0.6681245098419742
I-0-1,0.6651085293542611,0.6679571160893283,0.6573483823478596,0.6598446308792325,0.6590983383057958,0.657895362058356,0.6688097501033929,0.6160270360343084
I-0-2,0.6663342388610602,0.6711164179207044,0.6676741149553285,0.6556875245841464,0.6708625033831215,0.6561803222074765,0.6671921633373303,0.6644193513503283
I-0-3,0.6650926682854911,0.6508037827683368,0.6672774041489025,0.6625223631999257,0.6493648234409022,0.6644195814316219,0.6550782678486665,0.6551812616719459
I-0-4,0.6325122222840924,0.6669427009990337,0.6632431567353998,0.6391284577248368,0.658158067604615,0.6631892799375109,0.6591524790985107,0.6301605463686548
I-0-5,0.658991854887162,0.6706986140767685,0.665351409371207,0.653479559245008,0.6653470868929193,0.6490606016936605,0.6668373321894858,0.6737607206575484
I-0-6,0.6665931010318211,0.6421271018242514,0.6402853908764445,0.6436601197464211,0.6688430925112866,0.6550383102686458,0.6683550165369826,0.6548781748229384
I-0-7,0.6594779675564625,0.6596531613630234,0.6699665164787296,0.6680492897715897,0.6669635209679101,0.6689276661885176,0.6692946786920566,0.6622540855114687
I-0-8,0.6661627232205758,0.639375106314178,0.6541424526467094,0.6405513926256257,0.6474847953136289,0.6609275060988186,0.6714403161395781,0.6670741805774465
I-0-9,0.6589472151697692,0.6674621052229337,0.6668410420021296,0.6684024531481585,0.6576745199467587,0.6532062554323103,0.6680679036391535,0.6681865470838837
