,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6655295789274602,0.6694365376032719,0.685630842830323,0.6735112608229076,0.672026954828681,0.6786027564575584,0.6782218493181463,0.6727049827431024
I-0-1,0.6815140326768464,0.6806357662151687,0.6835279547311041,0.6813154416728848,0.6693573217515272,0.6848434164911068,0.6859049660820045,0.6814176698023853
I-0-2,0.6765847231810853,0.6811593382436649,0.6861624933642188,0.6691131404668555,0.683964351137412,0.6846755288648507,0.6861443458984166,0.6593732636230865
I-0-3,0.6775145519125908,0.6838281158443689,0.6850685048851117,0.6652204126740837,0.6790346811557144,0.6868982151527101,0.6829310056810403,0.6868643560489316
I-0-4,0.6854403938612031,0.672121625626801,0.6835115109050129,0.6794084891703973,0.6807625428521002,0.6426835738833168,0.6819091930708772,0.6578389250620205
I-0-5,0.6601310257961314,0.6870128730071339,0.6820988030591134,0.6520100183151709,0.6791923465634419,0.6753378067224984,0.6796388851075155,0.6758987553966054
I-0-6,0.6841248750863242,0.6877331227936749,0.6744541367296246,0.6809718942833529,0.6779118468390228,0.6802709365956686,0.6640174600898305,0.6849718791581946
I-0-7,0.6696378595779802,0.6636113093385734,0.6618962164502977,0.6653767767354763,0.6792404687450915,0.6741083685122077,0.678771423618874,0.6774406572399329
I-0-8,0.6767001268777908,0.6849230185201107,0.6866714238264953,0.6810232943319263,0.6831826451858023,0.6613390795883021,0.6603662384727869,0.6855725530411411
I-0-9,0.677625647417895,0.680911453337751,0.6334757148597199,0.6848645829096541,0.682099352787447,0.6689659681874629,0.685356460685792,0.6618285622153784
