,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6750268670670967,0.6577942818627576,0.6652456547062295,0.680181506474526,0.6854685198329583,0.6811853425315443,0.6685835000898888,0.6801002862390162
I-0-1,0.6821592738327202,0.6868158577145147,0.6791215821687223,0.6859702317791383,0.6665726379255519,0.6702161938939977,0.6440112343537028,0.6881022776981369
I-0-2,0.6794934921795173,0.6809447712711301,0.6765774995397826,0.6860561703267962,0.6783240180722734,0.6858274858829865,0.6877746525532854,0.6731630839943056
I-0-3,0.6754653385086279,0.6622929250480829,0.6796414677440108,0.676080593540394,0.6746013191450189,0.6785399929638689,0.6841116205841116,0.6802410619272168
I-0-4,0.68184237847127,0.6598942524615528,0.6769613953378286,0.6773362677382282,0.6539735442853585,0.6757278207354733,0.6793882670533344,0.6824402730177785
I-0-5,0.6549750488137294,0.683536406040164,0.676066254840617,0.6719120155034368,0.6786027130001407,0.6870508909185853,0.679533155165728,0.6880228045162247
I-0-6,0.6843227752179188,0.6806322912753398,0.6809328021664209,0.6807211435111419,0.6833463261639272,0.6802418777595929,0.6746722273989403,0.6815522000465819
I-0-7,0.676297825874945,0.6797672001952513,0.6784530515144856,0.6813164987293829,0.6817628001361102,0.6827394355772276,0.6687718880577846,0.681720951496675
I-0-8,0.680537561042321,0.6864414340859475,0.6826099271006073,0.6469685104613675,0.6895342014000108,0.6579877418068338,0.6819471955714845,0.6869717706618597
I-0-9,0.6646105272930632,0.6807539075054648,0.6799222586887552,0.6782262983985223,0.6732803924955489,0.678784782179862,0.6749006660887626,0.6867360414432186
