,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.685886875414623,0.6697976047361955,0.6760185455169633,0.6800170048772951,0.6800800813006732,0.6855310606409221,0.6826515554227592,0.6739347906970116
I-0-1,0.6862406748230729,0.640991374279247,0.6839363516678005,0.6693826412070032,0.6804904739347231,0.663737554461004,0.6707771526950226,0.6855715330300136
I-0-2,0.6572965419773997,0.6891448846855457,0.6717432365008162,0.6814097139729918,0.6863154986725564,0.6712526261424557,0.6776396882900729,0.6845352913890508
I-0-3,0.680919161211825,0.6749965298503064,0.6771654160720013,0.6835398214530497,0.6853790502503769,0.6876379117783664,0.6866877536570786,0.6874069647241448
I-0-4,0.6581020856698592,0.6732084291447229,0.6743293833444837,0.6844636563688835,0.6783240653699616,0.6842544755667742,0.661604966799483,0.6860181188586234
I-0-5,0.6727770953381624,0.652908503765324,0.6764965692078978,0.6829143247200861,0.6837414521847799,0.6784185842137418,0.6862086623443007,0.6796357164085213
I-0-6,0.6714566778569846,0.6816870685029099,0.6772873265176504,0.6862660169266289,0.6740158817017864,0.6846091748480307,0.6881356725502851,0.6762667692281609
I-0-7,0.6636647343075703,0.6775719903589781,0.6633762631302302,0.6883398081349673,0.6638733610562977,0.6867708156147625,0.6720098851764366,0.647259091672981
I-0-8,0.684062722542113,0.661514125541705,0.6809046398484097,0.6825386036913745,0.6860412355608085,0.6707552886264843,0.667699960631355,0.682349768129987
I-0-9,0.680063708939461,0.6704482768890753,0.6802547612572403,0.6861242676848065,0.6737193433036539,0.6709674592643817,0.66340716395677,0.6810295610092605
