,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6868811405079428,0.687647148377664,0.6769281258557962,0.6746626144372467,0.6877438514510084,0.6844803297120768,0.6492170523258496,0.6781337270534962
I-0-1,0.6846127571271344,0.6706612984341842,0.6840658442426344,0.6815341410164679,0.686332471584232,0.6836896797367356,0.6722227800496465,0.6805804325631626
I-0-2,0.6822012649905341,0.6777303134729669,0.6869157299680813,0.6627850784983953,0.672366514810145,0.6804665814268507,0.656659878112584,0.683528413345363
I-0-3,0.6797262131066338,0.6832301080434395,0.6833599517884115,0.6780629004901668,0.6742172804072525,0.6804302841212574,0.6858956663373625,0.6861542333325891
I-0-4,0.6794269459133366,0.685303186351707,0.6746744608373114,0.6837392903093271,0.6843437530163614,0.6844579453121085,0.6454889654719319,0.6760110146652414
I-0-5,0.6456385324363276,0.6759185733902061,0.6849741418059854,0.6826873142286213,0.6832242543664082,0.6639038385623812,0.6873867946425682,0.6835638752231685
I-0-6,0.6769074134531179,0.6775066855287066,0.6754997705048319,0.6733577455644402,0.6862338970520887,0.6778245154423299,0.6852943618931131,0.681775217002266
I-0-7,0.6783767573465528,0.6810619379773664,0.6836189316453976,0.6863250704424025,0.6572672647721134,0.6737692275171845,0.6734876997640703,0.6413947542629943
I-0-8,0.6244033896147724,0.6807413316123125,0.658514461110083,0.6794971011373849,0.6857723535524385,0.6836034269253657,0.6815953105575623,0.6351333861773292
I-0-9,0.6508788217115823,0.6795745360166159,0.6771338276543819,0.6838510014758173,0.6306604612636624,0.6855192501355969,0.6698941699169763,0.6846059752023155
