,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6665816074176789,0.6670024263811808,0.670613658782707,0.6487863057727616,0.6646593638642557,0.6302858820424777,0.6535331934765538,0.6558887301855382
I-0-1,0.6616034575683085,0.6417677424715442,0.6649283868417039,0.6639418790337634,0.6616147721948128,0.6623307422510402,0.6650931150464607,0.6344728225709635
I-0-2,0.6695648233178697,0.6664827416684846,0.6677979559991003,0.6703936951671047,0.6485890852375283,0.640596595043162,0.6630790062273393,0.6547314397917603
I-0-3,0.6635899513037236,0.6730076413458996,0.6568155676708662,0.6686216276601167,0.6355188687398732,0.6453329778945187,0.6694714218140874,0.6698835046133003
I-0-4,0.6624106393748412,0.6706943925242601,0.5977165088526362,0.6731295170796124,0.6728103397166685,0.6623280735809044,0.6451124164626522,0.6700809780232008
I-0-5,0.6556471264817214,0.6785221136173116,0.6639963296440985,0.6705121337576336,0.6697325597448759,0.666765871946523,0.6631772702150127,0.662538539171332
I-0-6,0.6181539267461673,0.6549997178785116,0.6527952054470093,0.6461220242939851,0.6642111901927268,0.6619279802027136,0.664643175875111,0.6578041748686323
I-0-7,0.6605288005948506,0.666897354251847,0.6615135568914754,0.6562622020377673,0.6245952025833021,0.6709666529931886,0.6655934162483402,0.6567728595233018
I-0-8,0.6688282505996677,0.668584576696189,0.6672634120389069,0.652376207768944,0.6430191333713362,0.6646404145834097,0.6595197795779422,0.6713752335258276
I-0-9,0.6543249624531636,0.6735075496767113,0.6688599367830965,0.6615213310434727,0.6689890922795554,0.6527426055811454,0.6422354745663267,0.6670850706080651
