,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6551269012690778,0.6727127688026855,0.6615756590039813,0.6257211782930467,0.6769610655402085,0.6623857224027241,0.6545372505344431,0.6671940642339598
I-0-1,0.674418470146657,0.6668952231009154,0.6347651065887594,0.6652046960400531,0.6516937274941903,0.6708612961806569,0.662272944313252,0.6634624586284055
I-0-2,0.6622449299542351,0.666453404575722,0.6409641617844408,0.6712997027359197,0.6324465215338225,0.6560154794573178,0.6682813718643059,0.6551314304383433
I-0-3,0.6046406689222736,0.673058129557027,0.6612183554726777,0.6689231483099936,0.6636728868881434,0.6562008399601509,0.6306545377959387,0.6717151220958707
I-0-4,0.6466322705419303,0.6680380620035702,0.6613343701078254,0.6726941735147423,0.6522791811773194,0.6626858005110462,0.6448200967885884,0.6510369132187661
I-0-5,0.6252327368876007,0.6547090542171256,0.665658600510675,0.6475279436958716,0.6632969452402386,0.6646148552580352,0.6296871421993562,0.6604818374021189
I-0-6,0.6626985818466156,0.662097479836202,0.6572075857492883,0.6573705080513181,0.6537126596953506,0.6696677834768034,0.6608459060677422,0.6734367563236621
I-0-7,0.602999678590639,0.6446670554031799,0.643408323289501,0.6361435982963629,0.6633027358705164,0.6481536005375784,0.6626523557328574,0.6620880695443041
I-0-8,0.6604029784779908,0.6693922391707552,0.6740435990043244,0.6419051866705288,0.6567568891912297,0.6513549457034948,0.6679350712867049,0.6648542742518163
I-0-9,0.6693878796990547,0.6430357644662008,0.6493976534829387,0.6583046303575703,0.662441472426545,0.6455283660332325,0.6516492034547162,0.6659562196572502
