,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6595173214403018,0.6654887964704925,0.6602261182000111,0.636801393234862,0.6577121924853117,0.6655703332597713,0.6512365206028594,0.6702503663821169
I-0-1,0.6662208277004844,0.6685199422675825,0.6633518598674262,0.6553692585018176,0.6080334842706183,0.6552159428498929,0.6599836701738535,0.6701271848874124
I-0-2,0.6628442050075678,0.6498386328553933,0.6178800375549606,0.6712920083606826,0.6545050258468877,0.6609770166797813,0.6284685126767273,0.6560079428662248
I-0-3,0.6498754983436208,0.6644581258602404,0.6700205239717045,0.6189455363431924,0.6406276583083779,0.6449000008673407,0.6544488698534884,0.627702858317925
I-0-4,0.6643616703028675,0.6596029321810926,0.6634376956958208,0.6610885652825771,0.6601528421988349,0.665981081904991,0.6609598834444008,0.6697142052090044
I-0-5,0.6116499783416907,0.619897975874244,0.6607245443643539,0.6608280268086688,0.6563899258136263,0.6582647072956763,0.6625802087239555,0.6682925141264322
I-0-6,0.6666791076992853,0.6618892080087933,0.6706659723496236,0.6406096781926869,0.6671016698742145,0.6573323613652433,0.663287205358559,0.6665815342866094
I-0-7,0.6685593766004944,0.6663376977730361,0.6543927320297123,0.669336761919328,0.6612012968487864,0.6620864375132918,0.6734403602077756,0.6414586159264611
I-0-8,0.6515838743179188,0.6650826986135849,0.6606885940031206,0.6724414520315762,0.6672864800264166,0.6696699617173205,0.6687398982729762,0.6725079195089393
I-0-9,0.6607082842244055,0.6416981290673578,0.6700375074813387,0.6700870412002193,0.6679980939535366,0.6615027452413631,0.6632159385520305,0.6405896510717153
