,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6668141296249546,0.6569623020254318,0.6640466268608609,0.6646678932868455,0.6708638006745937,0.6641424290916175,0.5960714506493839,0.6447968013211886
I-0-1,0.6662443298503175,0.6621486372084815,0.6698724035292027,0.6631198727623446,0.6627133508745376,0.6601125997194179,0.5948435888922211,0.6646758471292713
I-0-2,0.6698153097836539,0.6503425495331685,0.6659565340307259,0.6325269234602845,0.6617931468836518,0.6478971763371757,0.6658157224053518,0.670969913971833
I-0-3,0.656726974038127,0.6689679569507203,0.6711260933083802,0.6388576431960957,0.5807259217288552,0.6718237275706742,0.6693169897045668,0.6036451053465463
I-0-4,0.663966600714512,0.6690512731963314,0.6635744249421742,0.6377634875138503,0.636805346085342,0.6381844162591424,0.652510985881892,0.6702107182354782
I-0-5,0.6585601777098169,0.666040640630002,0.6569501869216268,0.672337256028142,0.6703337262597586,0.663000329315763,0.6667577037175343,0.6641992180810398
I-0-6,0.6648630789124312,0.6312544114030505,0.6629113146885541,0.6655377950426351,0.6574544032945447,0.6718896685969518,0.6522777775867954,0.6391357561783768
I-0-7,0.6626649241620104,0.6575727067852388,0.6667973959583108,0.6351284778114507,0.6690203213244192,0.6553448684037853,0.6515714642916868,0.6631786391065213
I-0-8,0.6594105263301921,0.6482124130515649,0.642877584496959,0.6712479044846031,0.6640146841518106,0.6485258137586798,0.6483957751319802,0.6438878639997502
I-0-9,0.6668986901312715,0.667807817607358,0.6586151732195568,0.6686095630797153,0.6600229933835239,0.6543716544850608,0.636399009430973,0.6651624085129235
