,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6587838191806376,0.6716268612918213,0.6657448584827628,0.6356269998108148,0.6219591300294123,0.6636322903212359,0.656891871975364,0.656848615048185
I-0-1,0.6697538010360561,0.6654672569583804,0.6622409409323202,0.660558485826297,0.6656020024707373,0.6316592818617275,0.6567508158424342,0.6676899839928633
I-0-2,0.6647518027463256,0.665841886131266,0.6446398794465842,0.6210793883806311,0.669078522430252,0.6627140724815985,0.6714609194506777,0.6681763469086548
I-0-3,0.6661294259371479,0.6118919234813565,0.6515894237491057,0.6582849199954897,0.6612971147745943,0.6693667414156333,0.6359204042845173,0.6653757073555524
I-0-4,0.6610807632978768,0.6588644805806179,0.6599314965760679,0.6601564086062224,0.649002793613293,0.6592697130750653,0.6459817295155379,0.6299340204614707
I-0-5,0.6652670067644795,0.6628472100076137,0.6684205406477421,0.6682928271811882,0.6570322925760971,0.6636795174433259,0.6615069383974215,0.6679070748463827
I-0-6,0.6497361254888292,0.6542958000127774,0.6688393889179894,0.6382934011904107,0.6502489681401726,0.6057681683553754,0.6662073275254963,0.6334184632756245
I-0-7,0.6697851260774985,0.6623296067575264,0.6616114910076571,0.6430058209286439,0.6654300763731397,0.6217398055596098,0.6684883333791023,0.6687292392451851
I-0-8,0.6158883600889006,0.6730388658747393,0.6738194320704938,0.6646560857720392,0.6706179963567205,0.6593765201869577,0.6577047922408288,0.6689013177083931
I-0-9,0.6558008721837216,0.6428166793822112,0.6589235308939279,0.6660105566990271,0.6602989426403141,0.6450518752934808,0.667936863066592,0.6688707929698838
