,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6282972503316553,0.6291025210254704,0.654241031566994,0.6496880629160222,0.6456245843487651,0.66159834559115,0.6613954576566281,0.6694624463434642
I-0-1,0.6663532776312651,0.6605719381776378,0.6664110485892409,0.6531793093210014,0.6539471279407076,0.6557463141679408,0.6664302394619215,0.6655976226009295
I-0-2,0.6639399637717053,0.6650813836388356,0.6717188540055854,0.6687921364683618,0.6663434074328856,0.6506508500115583,0.6499460912701537,0.6615469844220481
I-0-3,0.6683314847170794,0.6199966785563709,0.6495714896723653,0.6394585723676127,0.6692634249572962,0.6670348080740385,0.6634873777040289,0.6611901021772797
I-0-4,0.6693899403487285,0.6668121467202017,0.6633120096755145,0.6590220936634194,0.6444065804691816,0.6702096327914225,0.6661856950349583,0.6415283220896071
I-0-5,0.6405347121109695,0.6121186904912008,0.6625165574387344,0.6530427813629034,0.6311573982969778,0.6598520277171727,0.6560321700197059,0.6394653115100414
I-0-6,0.6666401562631074,0.6645968375864681,0.6558658983854284,0.6644432938034712,0.6466867370655729,0.6712610599945205,0.660727036247977,0.6578044643297989
I-0-7,0.6666286454512782,0.6568441264624612,0.6692552070811035,0.6656547898792331,0.6328061557621403,0.6662537738107424,0.6705312228065715,0.6528799620938526
I-0-8,0.6532797199682678,0.6654763659847274,0.6731556983950706,0.6390170268339675,0.673225994221304,0.6654155541411331,0.6186413295537289,0.6680423161459756
I-0-9,0.6377095990310124,0.6672497900436027,0.6466162727168345,0.6685886560508985,0.6428566726198424,0.670986321370135,0.6474547551648014,0.6404643442729716
