,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6585267951041613,0.6611740637649581,0.6696895349427145,0.6634631891523175,0.6674454300756989,0.5992806194731446,0.6669294004006734,0.6629019731939206
I-0-1,0.6692442125638964,0.6635087067997967,0.6577563626239804,0.6509448251601744,0.6276028272357937,0.611460029590665,0.6616947777809021,0.6631966563448177
I-0-2,0.6653547955362864,0.6212640938253121,0.6706333869189364,0.6707249726341165,0.6578521223682703,0.6607295406895457,0.6699700555971322,0.6452031986691861
I-0-3,0.661947693720599,0.6579491380945544,0.6621764697848329,0.659516165286318,0.6380020114589908,0.6454355170212756,0.6675160524659693,0.6602544676449685
I-0-4,0.6411348842352285,0.6690042920548678,0.671068699926295,0.6688465038435185,0.6474551861350264,0.6505100260838865,0.6741291346534022,0.6479402549369394
I-0-5,0.6596893476091749,0.6695473928611485,0.658370297138722,0.6589154655886909,0.6687170914103983,0.659093502512681,0.6535184151635719,0.6531332983117304
I-0-6,0.6729541409218152,0.6558564546156582,0.6708788664588332,0.668955514235724,0.67024621667208,0.6600674888825101,0.6532390386423039,0.6559031603490142
I-0-7,0.6348309054217071,0.6629734598803724,0.6678434100848778,0.6572000800854003,0.6569901118892324,0.6172222231775695,0.6477695440657009,0.6488380766806153
I-0-8,0.658125649693224,0.659773611495696,0.6634583820128022,0.6734594811192034,0.6690176453726342,0.6586375882110354,0.6627092006366114,0.6671756021679107
I-0-9,0.6681724571729779,0.6672597089250496,0.6679673814144436,0.656126213353794,0.6522454385904171,0.6723324906775904,0.6445940975749652,0.6669589608534437
