,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6675876528068119,0.6602620223659015,0.6622868245483757,0.6411119677475767,0.6219036586010476,0.6365029250679604,0.669024592185181,0.6646875887145782
I-0-1,0.6601269147727333,0.6654132575068041,0.6669125727087448,0.6453342798427469,0.6673387245349733,0.6629314817349139,0.6504196657650894,0.6512019951764548
I-0-2,0.6637724445329412,0.6588762459081685,0.6621584197933069,0.6658348645867294,0.6661621847002355,0.6571967110047039,0.6658571925297287,0.6714628051478484
I-0-3,0.6501348051835201,0.6358529752758533,0.6674822736384285,0.6597721080607453,0.6660081493027963,0.6660502645499302,0.6616272785707189,0.6627738475644234
I-0-4,0.6543842256075241,0.6576724495332172,0.6638056251550415,0.6493780435624832,0.6319700476245103,0.6663037126875787,0.6532866603362443,0.6389681651262384
I-0-5,0.6741523021362248,0.6402619599829048,0.6679739485531704,0.6664516033709817,0.6638433002791118,0.6747620254342421,0.6651765796913782,0.6535612951987663
I-0-6,0.6629714461663623,0.6349679153933193,0.6636956800463977,0.6576831356512359,0.6674357193210727,0.665916577274756,0.6630271178523253,0.6616056548165375
I-0-7,0.6508315567471165,0.6658935908380549,0.6708510826314177,0.6323964245324593,0.6701057637142428,0.6631831409903068,0.6715687027938212,0.6373673656086882
I-0-8,0.6670323971242755,0.6472711585039779,0.6683364886051424,0.6377742679323195,0.6722524374119876,0.6680038389128149,0.6705275710486651,0.658366773214124
I-0-9,0.6686604814781383,0.6533027211100808,0.6249448982056671,0.674727538775131,0.641836977940677,0.67279242072633,0.6628820887634344,0.6468512030582114
