,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.6604581891060328,0.6567994473147752,0.6622742980031229,0.6402506488704152,0.6348648103819422,0.6200258427755898,0.6502518545983044,0.6410830493563584
I-0-1,0.6693428946940967,0.6442950919030658,0.6549559923394972,0.6667759282216824,0.6480400490888996,0.6515293353220611,0.662589539119417,0.6720447148971047
I-0-2,0.5976785300122374,0.6432927717570831,0.6612410462130509,0.6707252031848632,0.6668271616305341,0.6721970541464058,0.6490950796115629,0.6658264070932751
I-0-3,0.672418170669936,0.6634684909644014,0.6653845331457939,0.6517550637986445,0.6473563530794453,0.6567210678245959,0.6739884604266393,0.6647654362528586
I-0-4,0.6482569451262663,0.6364706757586411,0.6563039580663439,0.6555845819509725,0.6719806313639212,0.6698114215428222,0.6610917345795964,0.6655703892425708
I-0-5,0.6548359957740986,0.629854959611647,0.6340437003873229,0.6470315071070656,0.6413488720194624,0.6470327775327165,0.6704648169503842,0.6558483911373336
I-0-6,0.6670396023504056,0.6659253209259215,0.6688819714074516,0.6551001500402363,0.6675173914209169,0.6668476978966236,0.663949579677451,0.6526422678120636
I-0-7,0.6364803496656035,0.6677525701183449,0.6499477523869497,0.654730860654898,0.6698767279744817,0.6703404333872041,0.6732643040494992,0.6618287607036929
I-0-8,0.6624617665850709,0.6588064234043152,0.671449798436531,0.6729625545171113,0.6669617211054211,0.6637715587572135,0.6582272081860517,0.6639660047331473
I-0-9,0.6465372936613414,0.6615218253629249,0.6699988228809456,0.6669290140946471,0.6638103225466068,0.6346978160387051,0.6527895840663354,0.6702002243512659
