,ANN
I-0-0,0.7069502724344724
I-0-1,0.7389752759788597
I-0-2,0.7319419986754354
I-0-3,0.6813046306796555
I-0-4,0.6971447551450041
I-0-5,0.6313711819250782
I-0-6,0.7011792177622005
I-0-7,0.6873154627299853
I-0-8,0.6825802639616606
I-0-9,0.66409956128891
