,ANN
I-0-0,0.4075995851713179
I-0-1,0.3828313815524651
I-0-2,0.41440435339307635
I-0-3,0.41495265091467814
I-0-4,0.47874605755470645
I-0-5,0.4159246723855604
I-0-6,0.5074562047286751
I-0-7,0.4245474039922563
I-0-8,0.30014166619870863
I-0-9,0.4830356977647362
