,ANN
I-0-0,0.6712628060375119
I-0-1,0.6781483842883238
I-0-2,0.596802317510321
I-0-3,0.4200123385646364
I-0-4,0.303896981123987
I-0-5,0.39297446982092554
I-0-6,0.5584632729285479
I-0-7,0.5343216282732135
I-0-8,0.6150410854308592
I-0-9,0.4852158875861394
