,ANN
I-0-0,0.312727178097882
I-0-1,0.3121462505784376
I-0-2,0.4089876341816161
I-0-3,0.41389924767717856
I-0-4,0.4224095633378062
I-0-5,0.3917832710802097
I-0-6,0.4958848464419364
I-0-7,0.38968140039143484
I-0-8,0.3530146611060918
I-0-9,0.41820155843735474
