,ANN
I-0-0,0.5177416208525507
I-0-1,0.4954985217542833
I-0-2,0.5984729829775799
I-0-3,0.5448235006057297
I-0-4,0.5215580928032203
I-0-5,0.5549655395767741
I-0-6,0.6432127138143031
I-0-7,0.5364007873408256
I-0-8,0.444689281627203
I-0-9,0.5444596598987556
