,ANN
I-0-0,0.7099862908213853
I-0-1,0.6994297563854547
I-0-2,0.6227984850046666
I-0-3,0.4676655233212449
I-0-4,0.4601600914166275
I-0-5,0.35264078097321816
I-0-6,0.566805185494865
I-0-7,0.5611739262712587
I-0-8,0.6107126521227568
I-0-9,0.5945151786284483
