,ANN
I-0-0,0.3600287312688233
I-0-1,0.3529590008421074
I-0-2,0.4784259502659963
I-0-3,0.4214430606182191
I-0-4,0.4369609473066186
I-0-5,0.4228946326954204
I-0-6,0.5450479717100822
I-0-7,0.26943754105304984
I-0-8,0.33464756899372083
I-0-9,0.4776171830457464
