,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.1163418606507751,0.1102811207247662,0.13089617476746,0.16763143595608265,0.02111218198512077,0.6633203154240366,-0.16864713403912424,0.020596609070671623
I-0-1,0.120776023961595,0.1148888793536462,0.0627849838708466,0.14185380226917543,0.04170455845536947,0.6363940208203646,-0.01965292852088485,0.029280324569767258
I-0-2,0.1479215776443193,0.1363493906778969,0.0824337538597232,0.16168908230218038,0.07761690112326758,0.6072599738198096,-0.17198658990157512,0.008803117240814506
I-0-3,0.1625130422014438,0.1469333472607309,0.06379650135170911,0.16928485255060688,0.042516987132720896,0.5435704868011739,-0.0437778147240393,0.02180112342714724
I-0-4,0.1389764901400288,0.1268176473160841,0.09843417394126541,0.14230913235631149,-0.017584481953499376,0.5792411904756474,-0.19009478545607217,0.0255531506602511
I-0-5,0.1542962819746808,0.1347502894762877,0.021230211747224614,0.1483827183418922,0.03676743725613418,0.5593745308585869,-0.07318224703360832,0.02741042401197613
I-0-6,0.1398090661478439,0.1275952536384154,0.08707489829936399,0.1675759763398521,0.04896184360888112,0.6177571367145192,-0.16965283653374152,0.009498182134671684
I-0-7,0.1466575637666342,0.1327080050787895,0.021702042740018967,0.1656140661732468,0.042352202152603824,0.6064269682225347,-0.011111327769795176,0.01864290449339434
I-0-8,0.1142188404288346,0.0993721890694251,0.016682174284436746,0.08571955976153933,0.053392325314033595,0.5984315488669232,0.002761770316021206,0.01871609720671319
I-0-9,0.1645636572821166,0.1461795227755689,0.11996183166392549,0.1914053704159585,0.04016906835840739,0.6060741597045011,-0.007202440538969235,0.025868768104276074
