,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.12837413465481007,0.11706903095974108,-0.14395937162739147,0.07441304037896457,-0.36651384550388233,0.6319472392482923,-0.42534913920226947,-0.0016086949705380604
I-0-1,0.12846348896896276,0.11492598432973256,-0.1660164439131555,0.07447713472080641,-0.37765725721560073,0.5932024511095136,-0.8268322533802943,0.011970413008945524
I-0-2,0.14686851707832294,0.13599164463204372,-0.1557499727688565,0.04922229320815963,-0.322925119576426,0.6028149964848744,-1.4303605952499114,0.004252772771328073
I-0-3,0.15983371790710366,0.14261893396002967,-0.5925863274262362,0.06935561876025531,-0.2616255893213604,0.5164513707342352,-0.5996708517073635,0.011353720495627995
I-0-4,0.13565642361672225,0.1240175815226836,-0.022132596074449395,0.054443663819911614,-0.3636185098451761,0.5415612521119845,-0.969914706727566,0.006988037982454731
I-0-5,0.15042113991574357,0.1384363243439093,-0.16121761703084125,0.05955326690254703,-0.22726919028957404,0.5028346233751491,-0.580347913689726,0.010467358703611263
I-0-6,0.1351333427020167,0.11651106783503418,-0.2176883157938596,0.03829719576209223,-0.5567313602534576,0.6465627368693567,-1.4721596344731283,0.0007324245331667978
I-0-7,0.14338429396186103,0.1279028704252606,-0.14198165780257632,0.08303891286031484,-0.4878674620389405,0.5665774843958964,-1.4678141032184193,0.00457909915107324
I-0-8,0.10743485834524635,0.0906908862722694,-0.16274168471764527,0.0439903112637251,-0.29889623328196535,0.5839065294947077,-0.9500603057310066,-0.004831491989662817
I-0-9,0.15888710387688765,0.14114135040345066,-0.1454859306266174,0.09442055617050882,-0.32039161034275576,0.5759225411676709,-0.5464074482047327,-0.0008620868320530217
