,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.1269346253155872,0.11140316281289642,-0.0038760091177569844,0.11935691759091605,-0.17247120147041528,0.6508252131802568,-0.14046610202938647,0.01919034979967882
I-0-1,0.12250341360590233,0.11867616208943099,-0.04011645344878567,0.08934515645220842,-0.2881181594330873,0.6235630329060298,-0.5606149149836746,0.02117161220399011
I-0-2,0.14791654889286532,0.1374378541541107,-0.041433787246383025,0.12074645424862751,-0.2218033114601199,0.6012587315532772,-0.5671054620984504,0.0040242056810669835
I-0-3,0.16030896097694847,0.14527920102823066,0.002490238271723344,0.15989238094774105,-0.1765069287312584,0.5415905048082371,-0.34167402535320757,0.019348511735957863
I-0-4,0.13822865022364283,0.12686540305068061,-0.05699347829608992,0.14207218389818532,-0.2098989941272018,0.5685039375224477,-0.5350899923484584,0.012398402405260689
I-0-5,0.15208555704773363,0.14082388207658592,-0.15103441207910406,0.14107293981081725,-0.1070817348233466,0.5190988632504641,-0.14164493944053946,0.02007184284597685
I-0-6,0.13109791438122853,0.11766869391499069,-0.019949787083908932,0.12474178264240321,-0.25896473066462833,0.6430523596318846,-0.846601405104624,0.00478881525836361
I-0-7,0.14732850336244563,0.11593079803391293,-0.19817023702327674,0.09564417460651553,-0.34286226896177463,0.5931766770978137,-0.8523786980645505,0.012555800745960077
I-0-8,0.11556114733109912,0.09742985853196884,-0.076949978640104,0.042229230503744386,-0.2686292015626601,0.6000011872503497,-0.6002962066089841,0.00917241083616549
I-0-9,0.1636174249011385,0.14460937348956482,0.04889451755400476,0.14276324700635235,-0.20306065137306684,0.6018292867655636,-0.35458512549291177,0.01286453445457314
