,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.12069385118466969,0.0979664720914849,0.13794787725965885,0.16838862375721475,0.04299513958223067,0.6627979787277571,-0.019425792881275994,0.020173729193888712
I-0-1,0.1282388451146267,0.11262488920010005,0.13516312854708168,0.1407993385943601,0.04951298985858166,0.6356523018949556,-0.038640909079977526,0.028625079931308473
I-0-2,0.1482262057533238,0.13644468927581022,0.0827433018884638,0.15272669338584943,0.05839510529833569,0.6022474664228006,-0.009709769836542703,0.01245354372945262
I-0-3,0.16305484621679844,0.14774437417326503,0.024472099968382288,0.17075130466568178,0.06103506663355118,0.5492208242523793,-0.009904625214354867,0.021869071945473717
I-0-4,0.1374271698115236,0.12537403239793343,0.07163666120502876,0.14214761868145276,0.039666119168219494,0.5813410298903734,-0.003007524617996804,0.025912067171241504
I-0-5,0.1524123789185593,0.13940410702960426,0.02557850363929015,0.14829388484262185,0.020365611520808402,0.5594020553638934,-0.021667607205026806,0.028010448293052548
I-0-6,0.13989432310966698,0.12702670901323776,0.14956467011634134,0.16587624941265722,0.006339415448754271,0.637640964281442,-0.009383131855510207,0.008158549135257487
I-0-7,0.1520731758297792,0.1345312084038951,0.07857104668359682,0.1706196657729624,0.048006796410722696,0.6049178077909516,0.0009460959902429789,0.017914363799159227
I-0-8,0.11596820701256239,0.09838339510388328,0.040054211547141394,0.0847058524126667,0.058512721253702216,0.5987889292358786,0.001870693209893859,0.017545493713309046
I-0-9,0.16166643661006586,0.14553987459421425,0.13057880576093295,0.195322301452995,0.06642996136879686,0.6034169122681616,-0.002160042278903873,0.026015967075000423
