,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.11802964644605851,0.1025947704522685,0.1792199869883071,0.1685110780675635,0.033012548217781656,0.6546543335849232,-0.017758496200178886,0.020289200529677198
I-0-1,0.13096114635708234,0.11715613315695728,0.09195776928529042,0.14128425817464674,0.04287532074669642,0.6313870478603221,-0.026046220020424338,0.029218666803970894
I-0-2,0.14798307882226824,0.1362230215492447,0.06889109849843744,0.15256125894686035,0.08249621001829033,0.6021653231793608,-0.07479719968535692,0.013037122848420846
I-0-3,0.16176006380556918,0.14640372035410631,0.0853100614348763,0.1705804532155435,0.04821150716063405,0.5448977361274541,0.007083197503203076,0.02250478802196365
I-0-4,0.1378950992156872,0.1279043551572865,0.07871507688783974,0.1454048088387867,0.04405757224188378,0.5772049741066356,0.007402910808523511,0.02557238104125925
I-0-5,0.1540426603728965,0.13878757996527313,-0.005524611355128384,0.15350771652097317,0.033376149661887955,0.5608741340906795,-0.008435784458333151,0.028007759649419373
I-0-6,0.14127788058113078,0.12727409661019096,0.13805777978146372,0.16470228158307343,0.017244167219157225,0.6384489995487909,-0.0005060285207201254,0.006727261203578583
I-0-7,0.15158282350263907,0.13447606490696962,0.07744212162483366,0.15989693690481233,0.020216840501855127,0.605877504422933,-0.006692119251484163,0.015628467187785433
I-0-8,0.11482288388077821,0.09739853205822313,0.06332022144153582,0.08451990966578726,0.0326084404091731,0.596648572476616,-0.0012155152166422045,0.01879118696329307
I-0-9,0.16215507724853162,0.14322544562033335,0.13479994632170822,0.190598427148711,0.053062043890316324,0.6018394656758053,-0.019934027881068683,0.026022852086710513
