,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.7558024116305606,0.7573471118867202,0.7622710724011225,0.731991647477308,0.7636486962431626,0.7384357550146634,0.750827417304676,0.7455420238102781
I-0-1,0.7198956466757308,0.7312065316046039,0.7335424240926673,0.7354313270393005,0.7243811199227181,0.6945143722365634,0.7355984335215107,0.7338796751577694
I-0-2,0.7478950111222459,0.7459796570604247,0.7438815012195308,0.7214910651725728,0.7450866702659127,0.7245429287321186,0.7381892776628858,0.7319762041669793
I-0-3,0.664754322273617,0.6714553568810642,0.7082334885649122,0.6817470984571798,0.7049528121284391,0.6680395152745892,0.6922323390174245,0.6894407180802435
I-0-4,0.7128549970939232,0.7093227194329561,0.706042803090526,0.6732907262661291,0.7066176250324987,0.6734461080247884,0.7035816237390522,0.6365806176885073
I-0-5,0.6850890818395299,0.6737154843550206,0.662398384477393,0.6790983761302593,0.6622536526717044,0.6829313891523705,0.7027681949697886,0.6816218425881488
I-0-6,0.712521616619076,0.7130721306955099,0.7295455368563162,0.7089668042375405,0.7035753156002543,0.7243082890513959,0.7078049696141291,0.6790160227635615
I-0-7,0.6986705919182994,0.7038071163437412,0.6860672716003072,0.6671257952800542,0.6888303224379198,0.6861234422364899,0.6977669623320333,0.626678868416522
I-0-8,0.7260052436015719,0.7263248237777287,0.7186242673175314,0.7108160396212988,0.7233105039777907,0.6435454170698265,0.7035145952723016,0.7105913259693566
I-0-9,0.7012048052132527,0.6922955908738091,0.6563193983498099,0.6945868385189504,0.6985797024842573,0.6381235275257777,0.6878059858333861,0.6717299350622502
