,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.7621280810444129,0.7784461659921573,0.722931840075568,0.7476079838140233,0.7357908764622684,0.6863499591274714,0.6826627585705616,0.7462021676444375
I-0-1,0.7092992481509993,0.7335863146339268,0.7091686124860663,0.7249097205156755,0.640074861713962,0.7035886306455692,0.7378126197723656,0.7196068988157182
I-0-2,0.7501358656269501,0.7489207884113499,0.738618915158656,0.7332491683510787,0.7472460317809242,0.7221653565563907,0.7256110751861213,0.7485629825423897
I-0-3,0.6913796314933738,0.7008863052323591,0.6685168831494588,0.6906247090748674,0.6904146782430568,0.675143046141246,0.6848643784608239,0.6895351303976188
I-0-4,0.7253929912825284,0.7241215736211868,0.6746693181220409,0.6698372299620552,0.6877074749112868,0.6808454186552411,0.7002072854957904,0.6697018149717762
I-0-5,0.6873217467019747,0.7009701954934282,0.6618947048294092,0.6777544355615026,0.6617192666337883,0.6559713718877025,0.6698644643623606,0.6421488782234517
I-0-6,0.702110437981192,0.702572212684287,0.7002510047088315,0.7123736453101843,0.7009461655389252,0.6964410566505346,0.7049928220539645,0.7072335378939283
I-0-7,0.7004504473395341,0.6844103230418679,0.6766705826624144,0.6960231268109021,0.7060428370919694,0.6872685608248339,0.6915309924870457,0.6795914068434459
I-0-8,0.7201405901054228,0.7198068160425194,0.675158070534416,0.7104574282280457,0.682960806723131,0.6744892214649809,0.674137378137323,0.7195754949142203
I-0-9,0.6962843857254608,0.7038698416352531,0.6886663457568669,0.6803789107916582,0.696929126849654,0.6907056921942818,0.6724838065347496,0.6742803815464244
