,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.7631007391282851,0.76479166976971,0.7613854620628866,0.7328792776664138,0.7642700974055002,0.7467139391505843,0.766642031720902,0.7394563440652768
I-0-1,0.7225319375769059,0.7251386416182416,0.7231019926249167,0.727609191677872,0.7213200846677581,0.7177532563796927,0.7019875222832828,0.7140079590981782
I-0-2,0.7353345758691618,0.7307488647110353,0.7410225723900301,0.7332033645730522,0.7316555259020034,0.7186645850563071,0.7471105433567071,0.7313485736392208
I-0-3,0.6734669426076971,0.6743357327372119,0.7035476779198199,0.693879336586625,0.7071344934636439,0.6553587585107679,0.6989767591728598,0.686300278637866
I-0-4,0.7121894460504818,0.6744549538652133,0.6875359940507851,0.6889256048227781,0.6906353117300255,0.6874946479507609,0.6995976163704135,0.7009817988755147
I-0-5,0.6575423741316686,0.6852452903498417,0.6812901551083341,0.6566849149721032,0.6767709404406603,0.6628064503707118,0.6736690970690407,0.6652186932959192
I-0-6,0.6965174077046696,0.7111360114808241,0.6908618636649906,0.7151861576268381,0.6753012994556764,0.664641675054104,0.6804636633394798,0.6877286738199462
I-0-7,0.6939636357719383,0.6695765038900772,0.6983518354220384,0.7013536531388873,0.6880663743621287,0.6552376135836131,0.7006249450779645,0.65947602943578
I-0-8,0.720598086850104,0.7048961679762211,0.72131510141872,0.7252326760861834,0.722388089807265,0.7144630920073363,0.7226299513677628,0.7014461925014087
I-0-9,0.686734051924553,0.6812112864996632,0.6976474640791758,0.6846512107645327,0.6951840507814167,0.6811492173194613,0.6987280505676148,0.6570195606313136
