,RGB_phc_oc,RGB_phh_oc,RGB_ec_oc,RGB_caco3_oc,RGB_p_oc,RGB_n_oc,RGB_k_oc,RGB_stones_oc
I-0-0,0.7640764065608843,0.7577688706336124,0.7362358258000952,0.736287461399038,0.7327685966063304,0.7226189591149976,0.7363298426101323,0.7495612047228427
I-0-1,0.7209500677917533,0.7350791818006726,0.7208762406896467,0.7330867272701351,0.7344465655428698,0.695306179446866,0.7261499344946357,0.7091434895226467
I-0-2,0.7489685012534937,0.7394332559701103,0.7263108980116135,0.7317359294645571,0.7479396686474953,0.6909526085403939,0.7374017335066541,0.7120082651963933
I-0-3,0.6535778383078121,0.6928721678418077,0.6992875982032094,0.6832292083674665,0.6958751051330322,0.6878134391672778,0.6924609923502423,0.7023160542834509
I-0-4,0.6963889412589082,0.7103408252839392,0.659629602772509,0.6528255120135509,0.6860041599236293,0.6621233682603606,0.6809687199917189,0.6933570160852098
I-0-5,0.6543572725279552,0.6717336554819977,0.6780336929896364,0.6875529405559249,0.6773969588684318,0.6354020021115665,0.6979735885246541,0.6859610976452439
I-0-6,0.7168849308309371,0.7185517545240162,0.695916151133478,0.7168583846493022,0.7253085267205711,0.6613559999596511,0.7288390260456115,0.6928102103878044
I-0-7,0.6954855936150606,0.701436965680095,0.664301500223063,0.6853124965209905,0.6784010151066227,0.6888495764287339,0.6983992619235359,0.6957500393602396
I-0-8,0.7088899977395728,0.7242088306360431,0.6598702764531871,0.7087022542962347,0.6735447000226537,0.6967878538338649,0.7065758776017097,0.6966505443751934
I-0-9,0.7030695139081811,0.6998514452045688,0.6576196206304719,0.6887515995039354,0.6871338129675435,0.6784570533070973,0.6926912375214185,0.6744738223283413
